lane,season,team,player_id,pro_id,path,line,token,evidence
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,32229,120,"""end_source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-892"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,32242,2750,"""team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,32250,120,"""start_source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-892"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,32272,120,"""start_source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-1059"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,32295,120,"""end_source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-678"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,32316,120,"""start_source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-686"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,32338,120,"""start_source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-909"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,32361,120,"""end_source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-909"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,32374,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,32638,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,32770,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,32836,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,33232,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2006-07,SAS,951,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,33274,951,"""player_id"": ""201951"","
VALIDATION_MINUTES,2006-07,SAS,951,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,33296,951,"""player_id"": ""201951"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,33540,2753,"""team_id"": 1610612753,"
TENURE_IDENTITY,2001-02,PHX,714,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,33582,714,"""player_id"": ""202714"","
TENURE_IDENTITY,2001-02,PHX,714,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,33604,714,"""player_id"": ""202714"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,34242,115,"""player_id"": ""101150"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,34264,115,"""player_id"": ""101150"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,34418,115,"""player_id"": ""201150"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,34440,115,"""player_id"": ""201150"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,34508,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,34706,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,34992,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,35804,2774,"""player_id"": ""1627741"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,35826,2774,"""player_id"": ""1627741"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,36200,115,"""player_id"": ""201158"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,36222,115,"""player_id"": ""201158"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,36290,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,37016,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,37082,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,37674,2774,"""player_id"": ""1627743"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,37696,2774,"""player_id"": ""1627744"","
VALIDATION_MINUTES,2004-05,SAS,2199,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,38004,2199,"""player_id"": ""2199"","
VALIDATION_MINUTES,2004-05,SAS,2199,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,38026,2199,"""player_id"": ""2199"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,39194,2750,"""team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,PHX,714,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,39236,714,"""player_id"": ""202714"","
TENURE_IDENTITY,2001-02,PHX,714,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,39258,714,"""player_id"": ""202714"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,39546,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,39744,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,39964,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,40118,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,40666,2774,"""player_id"": ""1627740"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,40688,2774,"""player_id"": ""1627746"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,40710,2774,"""player_id"": ""1627746"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,40732,2774,"""player_id"": ""1627748"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,40754,2774,"""player_id"": ""1627748"","
TENURE_IDENTITY,2001-02,GSW,672,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,41270,672,"""start_source_reference"": ""https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json#row-6723"","
VALIDATION_MINUTES,2006-07,SAS,951,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,41336,951,"""start_source_reference"": ""https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json#row-5951"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,41438,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,41482,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,42186,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,42252,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,42318,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,42450,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,42648,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,42692,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,42912,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,43000,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,43066,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,43154,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,43176,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,43330,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,43374,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,43484,2750,"""team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,43680,115,"""player_id"": ""101150"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,43702,115,"""player_id"": ""101150"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,44276,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,44408,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,44650,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,44870,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,44958,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,45024,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,45090,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,45264,2774,"""player_id"": ""1627745"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,45286,2774,"""player_id"": ""1627747"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,45308,2774,"""player_id"": ""1627747"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,45750,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,45970,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,46168,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,46278,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,46608,2753,"""team_id"": 1610612753,"
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,46760,115,"""player_id"": ""201152"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,46782,115,"""player_id"": ""201152"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,47628,115,"""start_source_reference"": ""https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json#row-4115"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,48058,2774,"""player_id"": ""1627741"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,48080,2774,"""player_id"": ""1627741"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,48102,2774,"""player_id"": ""1627747"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,48124,2774,"""player_id"": ""1627747"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,48904,120,"""start_source_reference"": ""https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json#row-4120"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,49688,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,50194,2753,"""team_id"": 1610612753,"
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,50236,115,"""player_id"": ""203115"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,50258,115,"""player_id"": ""203115"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,50634,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,50808,2774,"""player_id"": ""1627745"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,50830,2774,"""player_id"": ""1627745"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,51184,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,51470,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,51690,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,52108,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,52174,2750,"""team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,52612,115,"""player_id"": ""201152"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,52634,115,"""player_id"": ""201152"","
VALIDATION_MINUTES,2006-07,MIA,2456,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,53195,2456,"""end_source_reference"": ""https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json#row-2456"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,53646,2774,"""player_id"": ""1627741"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,53668,2774,"""player_id"": ""1627741"","
VALIDATION_MINUTES,2004-05,BOS,2484,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,53744,2484,"""start_source_reference"": ""https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json#row-2484"","
VALIDATION_MINUTES,2004-05,BOS,2484,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,53767,2484,"""end_source_reference"": ""https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json#row-2484"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,53824,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,54044,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,54110,2750,"""team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,55230,115,"""player_id"": ""1631157"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,55252,115,"""player_id"": ""1631157"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,56330,2774,"""player_id"": ""1627747"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,56352,2774,"""player_id"": ""1627747"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,57674,2750,"""team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,58002,115,"""player_id"": ""1631115"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,58576,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,58752,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,59016,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,59126,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,59168,2774,"""player_id"": ""1627741"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,59190,2774,"""player_id"": ""1627741"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,59434,2753,"""team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,60160,2750,"""team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,60664,115,"""player_id"": ""1631159"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,60686,115,"""player_id"": ""1631159"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,60688,2750,"""team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,60840,120,"""player_id"": ""1631207"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,60862,120,"""player_id"": ""1631207"","
TENURE_IDENTITY,2001-02,CHI,1763,431010425,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61104,1763,"""player_id"": ""1641763"","
TENURE_IDENTITY,2001-02,CHI,1763,431010425,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61126,1763,"""player_id"": ""1641763"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61128,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61216,2750,"""team_id"": 1610612750,"
VALIDATION_MINUTES,2004-05,BOS,2484,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61478,2484,"""player_id"": ""1642484"","
VALIDATION_MINUTES,2004-05,BOS,2484,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61500,2484,"""player_id"": ""1642484"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61622,120,"""start_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-158"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61645,120,"""end_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-158"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61687,120,"""start_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-232"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61709,120,"""start_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-200"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61731,120,"""end_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-211"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61752,120,"""start_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-211"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61775,120,"""end_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-214"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61796,120,"""start_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-214"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61818,120,"""start_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-161"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61831,2750,"""team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61840,120,"""end_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-218"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61860,120,"""start_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-220"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61905,120,"""end_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-192"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61926,120,"""start_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-192"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61949,120,"""end_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-213"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61970,120,"""start_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-213"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,61993,120,"""end_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-213"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,62013,120,"""start_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-239"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_window_audit.json,62035,120,"""end_source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-225"","
