season,batch_index,artifact,game_id,error
2015-16,3,treb-fanout-2015-3,21500385,"ValueError: starter solution requires missing in-period lineup transition game=21500385 period=3 team=1610612747: starters=[977, 101150, 201579, 203903, 1626204] violations=[{'kind': 'participant', 'event_num': 303, 'player_id': 1626156, 'event_type': 6}]"
2015-16,4,treb-fanout-2015-4,21500408,"ValueError: starter solution requires missing in-period lineup transition game=21500408 period=2 team=1610612758: starters=[200752, 200765, 201158, 201585, 201954] violations=[{'kind': 'participant', 'event_num': 203, 'player_id': 202326, 'event_type': 6}]"
2015-16,4,treb-fanout-2015-4,21500411,"ValueError: starter solution requires missing in-period lineup transition game=21500411 period=1 team=1610612750: starters=[2419, 201937, 203476, 203952, 1626157] violations=[{'kind': 'participant', 'event_num': 34, 'player_id': 1889, 'event_type': 6}]"
2015-16,4,treb-fanout-2015-4,21500415,"ValueError: starter solution requires missing in-period lineup transition game=21500415 period=1 team=1610612745: starters=[2730, 2772, 201935, 201976, 203991] violations=[{'kind': 'participant', 'event_num': 104, 'player_id': 2730, 'event_type': 6}]"
2015-16,4,treb-fanout-2015-4,21500427,"ValueError: starter solution requires missing in-period lineup transition game=21500427 period=2 team=1610612763: starters=[1713, 2216, 2754, 201596, 203210] violations=[{'kind': 'participant', 'event_num': 149, 'player_id': 201596, 'event_type': 6}, {'kind': 'participant', 'event_num': 150, 'player_id': 201596, 'event_type': 6}]"
2015-16,4,treb-fanout-2015-4,21500484,"ValueError: starter solution requires missing in-period lineup transition game=21500484 period=3 team=1610612749: starters=[202328, 203114, 203487, 203507, 203953] violations=[{'kind': 'participant', 'event_num': 377, 'player_id': 202328, 'event_type': 6}]"
2015-16,5,treb-fanout-2015-5,21500515,"ValueError: non-unique v3/team-local starter solution game=21500515 period=5 team=1610612748: candidates=[2365, 2405, 2547, 2548, 2736, 2757, 101123, 201609, 204020, 1626159] prior=[2547, 2548, 101123, 201609, 204020] best_score=0 solutions=[[2365, 2547, 2548, 204020, 1626159], [2405, 2547, 2548, 204020, 1626159], [2547, 2548, 2736, 204020, 1626159], [2547, 2548, 2757, 204020, 1626159], [2547, 2548, 101123, 204020, 1626159], [2547, 2548, 201609, 204020, 1626159]]"
2015-16,5,treb-fanout-2015-5,21500523,"ValueError: non-unique v3/team-local starter solution game=21500523 period=6 team=1610612742: candidates=[1717, 101109, 101114, 200826, 201580, 202083, 202718] prior=[1717, 2585, 2734, 101114, 202083] best_score=0 solutions=[[1717, 101109, 101114, 200826, 201580], [1717, 101109, 101114, 201580, 202083], [1717, 101109, 101114, 201580, 202718]]"
2015-16,5,treb-fanout-2015-5,21500587,"ValueError: non-unique v3/team-local starter solution game=21500587 period=5 team=1610612755: candidates=[201171, 202397, 203138, 203457, 203496, 203917, 203960, 1626158] prior=[202397, 203138, 203457, 203960, 204456] best_score=0 solutions=[[201171, 202397, 203457, 203917, 203960], [202397, 203138, 203457, 203917, 203960], [202397, 203457, 203496, 203917, 203960], [202397, 203457, 203917, 203960, 1626158]]"
2015-16,6,treb-fanout-2015-6,21500619,"ValueError: starter solution requires missing in-period lineup transition game=21500619 period=3 team=1610612765: starters=[101141, 202694, 202704, 203083, 203484] violations=[{'kind': 'participant', 'event_num': 301, 'player_id': 203083, 'event_type': 6}]"
2015-16,6,treb-fanout-2015-6,21500624,"ValueError: non-unique v3/team-local starter solution game=21500624 period=5 team=1610612746: candidates=[1718, 2037, 101108, 200755, 201599, 201601, 202325, 202332, 203085, 203143] prior=[101108, 200755, 201599, 201601, 203085] best_score=0 solutions=[[1718, 2037, 101108, 200755, 201599], [2037, 101108, 200755, 201599, 201601], [2037, 101108, 200755, 201599, 202325], [2037, 101108, 200755, 201599, 202332], [2037, 101108, 200755, 201599, 203085], [2037, 101108, 200755, 201599, 203143]]"
2015-16,6,treb-fanout-2015-6,21500625,"ValueError: starter solution requires missing in-period lineup transition game=21500625 period=3 team=1610612748: starters=[2547, 2548, 2736, 202355, 204020] violations=[{'kind': 'participant', 'event_num': 336, 'player_id': 2548, 'event_type': 6}]"
2015-16,6,treb-fanout-2015-6,21500643,"ValueError: starter solution requires missing in-period lineup transition game=21500643 period=3 team=1610612758: starters=[200765, 201956, 202326, 203463, 1626161] violations=[{'kind': 'participant', 'event_num': 386, 'player_id': 202326, 'event_type': 6}]"
2015-16,6,treb-fanout-2015-6,21500652,"ValueError: starter solution requires missing in-period lineup transition game=21500652 period=1 team=1610612754: starters=[101145, 201941, 202331, 203524, 203922] violations=[{'kind': 'participant', 'event_num': 56, 'player_id': 203524, 'event_type': 6}]"
2015-16,6,treb-fanout-2015-6,21500674,"ValueError: non-unique v3/team-local starter solution game=21500674 period=5 team=1610612758: candidates=[200752, 200765, 201158, 201585, 201954, 202326, 203463, 1626161] prior=[200752, 200765, 201954, 202326, 1626161] best_score=0 solutions=[[200752, 200765, 201954, 202326, 1626161], [200765, 201158, 201954, 202326, 1626161], [200765, 201585, 201954, 202326, 1626161], [200765, 201954, 202326, 203463, 1626161]]"
2015-16,7,treb-fanout-2015-7,21500721,"ValueError: non-unique v3/team-local starter solution game=21500721 period=5 team=1610612739: candidates=[2210, 2544, 2747, 201567, 202389, 202681, 202684] prior=[2544, 2747, 202684, 202697, 203521] best_score=0 solutions=[[2210, 2544, 201567, 202681, 202684], [2544, 2747, 201567, 202681, 202684], [2544, 201567, 202389, 202681, 202684]]"
2015-16,7,treb-fanout-2015-7,21500739,"ValueError: starter solution requires missing in-period lineup transition game=21500739 period=2 team=1610612764: starters=[2400, 2403, 201196, 202390, 203078] violations=[{'kind': 'participant', 'event_num': 288, 'player_id': 202322, 'event_type': 6}]"
2015-16,7,treb-fanout-2015-7,21500755,"ValueError: starter solution requires missing in-period lineup transition game=21500755 period=3 team=1610612738: starters=[101161, 202340, 202738, 203096, 203109] violations=[{'kind': 'participant', 'event_num': 347, 'player_id': 202738, 'event_type': 6}]"
2015-16,8,treb-fanout-2015-8,21500814,"ValueError: starter solution requires missing in-period lineup transition game=21500814 period=3 team=1610612756: starters=[200782, 202720, 203141, 203462, 1626164] violations=[{'kind': 'participant', 'event_num': 423, 'player_id': 101179, 'event_type': 6}]"
2015-16,8,treb-fanout-2015-8,21500883,"ValueError: starter solution requires missing in-period lineup transition game=21500883 period=4 team=1610612752: starters=[2546, 2756, 202682, 204001, 204038] violations=[{'kind': 'participant', 'event_num': 520, 'player_id': 201577, 'event_type': 6}]"
2015-16,9,treb-fanout-2015-9,21500916,"ValueError: non-unique v3/team-local starter solution game=21500916 period=5 team=1610612757: candidates=[201945, 202329, 202334, 203081, 203086, 203090, 203148, 203459, 203468, 203486, 203943] prior=[201945, 203081, 203086, 203459, 203468] best_score=0 solutions=[[201945, 202329, 202334, 203081, 203086], [201945, 202329, 202334, 203081, 203090], [201945, 202329, 202334, 203081, 203148], [201945, 202329, 202334, 203081, 203459], [201945, 202329, 202334, 203081, 203468], [201945, 202329, 202334, 203081, 203486], [201945, 202329, 202334, 203081, 203943], [201945, 202329, 202334, 203086, 203090], [201945, 202329, 202334, 203086, 203148], [201945, 202329, 202334, 203086, 203459]]"
2015-16,9,treb-fanout-2015-9,21500963,"ValueError: starter solution requires missing in-period lineup transition game=21500963 period=3 team=1610612765: starters=[202694, 202699, 202704, 203083, 203484] violations=[{'kind': 'participant', 'event_num': 338, 'player_id': 203083, 'event_type': 6}]"
2015-16,9,treb-fanout-2015-9,21500976,"ValueError: starter solution requires missing in-period lineup transition game=21500976 period=2 team=1610612765: starters=[2581, 202694, 203382, 203493, 1626169] violations=[{'kind': 'participant', 'event_num': 250, 'player_id': 202694, 'event_type': 6}]"
2015-16,9,treb-fanout-2015-9,21500988,"ValueError: starter solution requires missing in-period lineup transition game=21500988 period=2 team=1610612742: starters=[1717, 2734, 101135, 200826, 1626147] violations=[{'kind': 'participant', 'event_num': 203, 'player_id': 1626147, 'event_type': 6}]"
2015-16,9,treb-fanout-2015-9,21500999,"ValueError: starter solution requires missing in-period lineup transition game=21500999 period=4 team=1610612751: starters=[202711, 203080, 203499, 203900, 203930] violations=[{'kind': 'participant', 'event_num': 540, 'player_id': 201152, 'event_type': 6}]"
2015-16,10,treb-fanout-2015-10,21501100,"ValueError: starter solution requires missing in-period lineup transition game=21501100 period=4 team=1610612763: starters=[1713, 2440, 202362, 203492, 1626185] violations=[{'kind': 'participant', 'event_num': 475, 'player_id': 2754, 'event_type': 6}]"
2015-16,11,treb-fanout-2015-11,21501106,"ValueError: starter solution requires missing in-period lineup transition game=21501106 period=4 team=1610612738: starters=[202323, 202340, 203092, 203482, 1626179] violations=[{'kind': 'participant', 'event_num': 444, 'player_id': 202738, 'event_type': 6}]"
2015-16,11,treb-fanout-2015-11,21501133,"ValueError: starter solution requires missing in-period lineup transition game=21501133 period=4 team=1610612749: starters=[202349, 203089, 203101, 203507, 203898] violations=[{'kind': 'participant', 'event_num': 375, 'player_id': 203089, 'event_type': 6}]"
2015-16,11,treb-fanout-2015-11,21501134,"ValueError: starter solution requires missing in-period lineup transition game=21501134 period=2 team=1610612750: starters=[202357, 203498, 203897, 203952, 1626157] violations=[{'kind': 'participant', 'event_num': 194, 'player_id': 203952, 'event_type': 6}]"
2015-16,11,treb-fanout-2015-11,21501147,"ValueError: starter solution requires missing in-period lineup transition game=21501147 period=1 team=1610612764: starters=[101162, 202322, 202693, 203078, 203490] violations=[{'kind': 'participant', 'event_num': 59, 'player_id': 202322, 'event_type': 6}]"
2015-16,11,treb-fanout-2015-11,21501162,"ValueError: starter solution requires missing in-period lineup transition game=21501162 period=4 team=1610612758: starters=[200765, 202341, 203112, 203463, 203961] violations=[{'kind': 'participant', 'event_num': 447, 'player_id': 203112, 'event_type': 6}]"
2015-16,11,treb-fanout-2015-11,21501171,ValueError: unmatched PBP rebound rows game=21501171: 1
2015-16,11,treb-fanout-2015-11,21501194,"ValueError: starter solution requires missing in-period lineup transition game=21501194 period=3 team=1610612764: starters=[101162, 201196, 201977, 202693, 203490] violations=[{'kind': 'participant', 'event_num': 366, 'player_id': 202693, 'event_type': 6}]"
2015-16,11,treb-fanout-2015-11,21501195,"ValueError: starter solution requires missing in-period lineup transition game=21501195 period=2 team=1610612745: starters=[1891, 201147, 201563, 201976, 203991] violations=[{'kind': 'participant', 'event_num': 122, 'player_id': 2772, 'event_type': 6}]"
2015-16,11,treb-fanout-2015-11,21501197,"ValueError: non-unique v3/team-local starter solution game=21501197 period=5 team=1610612749: candidates=[202349, 203089, 203101, 203114, 203507, 203898, 203948, 203953, 1626173] prior=[203101, 203114, 203507, 203898, 203953] best_score=0 solutions=[[202349, 203101, 203114, 203507, 203953], [203089, 203101, 203114, 203507, 203953], [203101, 203114, 203507, 203898, 203953], [203101, 203114, 203507, 203948, 203953], [203101, 203114, 203507, 203953, 1626173]]"
2016-17,0,treb-fanout-2016-0,21600024,"ValueError: starter solution requires missing in-period lineup transition game=21600024 period=3 team=1610612747: starters=[2736, 201156, 202389, 203944, 1626156] violations=[{'kind': 'participant', 'event_num': 320, 'player_id': 202389, 'event_type': 6}]"
2016-17,0,treb-fanout-2016-0,21600049,"ValueError: non-unique v3/team-local starter solution game=21600049 period=5 team=1610612748: candidates=[2617, 201609, 201949, 202337, 202355, 203079, 203186, 203585, 204020, 1626159] prior=[201609, 202355, 203079, 204020, 1626159] best_score=0 solutions=[[2617, 201609, 202355, 204020, 1626159], [201609, 201949, 202355, 204020, 1626159], [201609, 202337, 202355, 204020, 1626159], [201609, 202355, 203079, 204020, 1626159], [201609, 202355, 203186, 204020, 1626159], [201609, 202355, 203585, 204020, 1626159]]"
2016-17,1,treb-fanout-2016-1,21600109,"ValueError: starter solution requires missing in-period lineup transition game=21600109 period=3 team=1610612753: starters=[201586, 202696, 203095, 203901, 203932] violations=[{'kind': 'participant', 'event_num': 347, 'player_id': 201586, 'event_type': 6}]"
2016-17,1,treb-fanout-2016-1,21600125,"ValueError: starter solution requires missing in-period lineup transition game=21600125 period=3 team=1610612752: starters=[201149, 201565, 201584, 203200, 204001] violations=[{'kind': 'participant', 'event_num': 425, 'player_id': 201149, 'event_type': 6}]"
2016-17,1,treb-fanout-2016-1,21600165,"ValueError: starter solution requires missing in-period lineup transition game=21600165 period=2 team=1610612761: starters=[200768, 202335, 202709, 203082, 1627783] violations=[{'kind': 'participant', 'event_num': 265, 'player_id': 200768, 'event_type': 6}]"
2016-17,1,treb-fanout-2016-1,21600191,"ValueError: starter solution requires missing in-period lineup transition game=21600191 period=3 team=1610612749: starters=[203089, 203503, 203507, 203521, 203953] violations=[{'kind': 'participant', 'event_num': 334, 'player_id': 203089, 'event_type': 6}]"
2016-17,2,treb-fanout-2016-2,21600218,"ValueError: starter solution requires missing in-period lineup transition game=21600218 period=3 team=1610612748: starters=[201609, 202355, 202682, 203079, 1626196] violations=[{'kind': 'participant', 'event_num': 338, 'player_id': 203079, 'event_type': 6}]"
2016-17,2,treb-fanout-2016-2,21600246,"ValueError: starter solution requires missing in-period lineup transition game=21600246 period=1 team=1610612756: starters=[2199, 200782, 202339, 1626164, 1627737] violations=[{'kind': 'participant', 'event_num': 49, 'player_id': 1627737, 'event_type': 6}]"
2016-17,2,treb-fanout-2016-2,21600253,"ValueError: non-unique v3/team-local starter solution game=21600253 period=4 team=1610612758: candidates=[2440, 201167, 201585, 201951, 201956, 202066, 202326] prior=[2440, 200752, 201167, 201951, 202326] best_score=0 solutions=[[2440, 201167, 201951, 201956, 202326], [2440, 201585, 201951, 201956, 202326], [2440, 201951, 201956, 202066, 202326]]"
2016-17,2,treb-fanout-2016-2,21600270,"ValueError: starter solution requires missing in-period lineup transition game=21600270 period=3 team=1610612764: starters=[101162, 202322, 202693, 203078, 203490] violations=[{'kind': 'participant', 'event_num': 348, 'player_id': 202693, 'event_type': 6}]"
2016-17,2,treb-fanout-2016-2,21600298,"ValueError: starter solution requires missing in-period lineup transition game=21600298 period=2 team=1610612748: starters=[201949, 201961, 203186, 203585, 204020] violations=[{'kind': 'participant', 'event_num': 187, 'player_id': 204020, 'event_type': 6}]"
2016-17,3,treb-fanout-2016-3,21600308,"ValueError: starter solution requires missing in-period lineup transition game=21600308 period=1 team=1610612741: starters=[2548, 201577, 201959, 202710, 1626170] violations=[{'kind': 'participant', 'event_num': 59, 'player_id': 2548, 'event_type': 6}]"
2016-17,3,treb-fanout-2016-3,21600328,"ValueError: starter solution requires missing in-period lineup transition game=21600328 period=2 team=1610612742: starters=[101114, 203084, 203939, 1626147, 1626780] violations=[{'kind': 'participant', 'event_num': 222, 'player_id': 1626257, 'event_type': 6}]"
2016-17,3,treb-fanout-2016-3,21600344,"ValueError: starter solution requires missing in-period lineup transition game=21600344 period=4 team=1610612756: starters=[2571, 201162, 202688, 203458, 1627733] violations=[{'kind': 'participant', 'event_num': 522, 'player_id': 1626164, 'event_type': 6}]"
2016-17,3,treb-fanout-2016-3,21600359,"ValueError: non-unique v3/team-local starter solution game=21600359 period=5 team=1610612740: candidates=[201582, 201600, 201950, 202130, 202734, 203076, 203093, 203524, 204025, 204038, 1627741, 1627767] prior=[201950, 202734, 203076, 204025, 204038] best_score=0 solutions=[[201582, 201950, 202734, 203076, 204025], [201600, 201950, 202734, 203076, 204025], [201950, 202130, 202734, 203076, 204025], [201950, 202734, 203076, 203093, 204025], [201950, 202734, 203076, 203524, 204025], [201950, 202734, 203076, 204025, 204038], [201950, 202734, 203076, 204025, 1627741], [201950, 202734, 203076, 204025, 1627767]]"
2016-17,4,treb-fanout-2016-4,21600406,"ValueError: starter solution requires missing in-period lineup transition game=21600406 period=2 team=1610612746: starters=[2037, 101109, 201578, 202325, 203085] violations=[{'kind': 'participant', 'event_num': 238, 'player_id': 203085, 'event_type': 6}]"
2016-17,4,treb-fanout-2016-4,21600417,"ValueError: starter solution requires missing in-period lineup transition game=21600417 period=3 team=1610612742: starters=[101114, 202083, 203084, 1626257, 1627827] violations=[{'kind': 'participant', 'event_num': 332, 'player_id': 202083, 'event_type': 6}]"
2016-17,4,treb-fanout-2016-4,21600425,"ValueError: starter solution requires missing in-period lineup transition game=21600425 period=2 team=1610612745: starters=[201147, 201569, 201583, 201976, 1626155] violations=[{'kind': 'participant', 'event_num': 209, 'player_id': 201976, 'event_type': 6}]"
2016-17,4,treb-fanout-2016-4,21600442,"ValueError: starter solution requires missing in-period lineup transition game=21600442 period=4 team=1610612741: starters=[2548, 202703, 203926, 1626170, 1626245] violations=[{'kind': 'participant', 'event_num': 389, 'player_id': 201959, 'event_type': 6}]"
2016-17,4,treb-fanout-2016-4,21600474,"ValueError: starter solution requires missing in-period lineup transition game=21600474 period=4 team=1610612745: starters=[2403, 201147, 201569, 203898, 1626155] violations=[{'kind': 'participant', 'event_num': 434, 'player_id': 2772, 'event_type': 6}]"
2016-17,5,treb-fanout-2016-5,21600559,"ValueError: non-unique v3/team-local starter solution game=21600559 period=6 team=1610612757: candidates=[202329, 203081, 203086, 203459, 203468, 203486, 203943] prior=[202323, 202329, 203090, 203459, 203486] best_score=0 solutions=[[202329, 203081, 203086, 203468, 203486], [202329, 203081, 203459, 203468, 203486], [202329, 203081, 203468, 203486, 203943]]"
2016-17,5,treb-fanout-2016-5,21600561,"ValueError: starter solution requires missing in-period lineup transition game=21600561 period=4 team=1610612748: starters=[201949, 201961, 203186, 203585, 204020] violations=[{'kind': 'participant', 'event_num': 460, 'player_id': 201949, 'event_type': 6}]"
2016-17,5,treb-fanout-2016-5,21600564,"ValueError: starter solution requires missing in-period lineup transition game=21600564 period=4 team=1610612763: starters=[1713, 2216, 201144, 203210, 203584] violations=[{'kind': 'participant', 'event_num': 448, 'player_id': 203210, 'event_type': 6}]"
2016-17,5,treb-fanout-2016-5,21600566,"ValueError: starter solution requires missing in-period lineup transition game=21600566 period=2 team=1610612758: starters=[2440, 201167, 201585, 201951, 202066] violations=[{'kind': 'participant', 'event_num': 190, 'player_id': 202326, 'event_type': 6}]"
2016-17,6,treb-fanout-2016-6,21600612,"ValueError: starter solution requires missing in-period lineup transition game=21600612 period=4 team=1610612747: starters=[2736, 101150, 203903, 1627742, 1627826] violations=[{'kind': 'participant', 'event_num': 408, 'player_id': 202389, 'event_type': 6}]"
2016-17,6,treb-fanout-2016-6,21600642,"ValueError: starter solution requires missing in-period lineup transition game=21600642 period=2 team=1610612761: starters=[200768, 202709, 203082, 203096, 1627783] violations=[{'kind': 'participant', 'event_num': 232, 'player_id': 200768, 'event_type': 6}]"
2016-17,6,treb-fanout-2016-6,21600685,"ValueError: starter solution requires missing in-period lineup transition game=21600685 period=3 team=1610612763: starters=[2216, 2754, 201144, 201188, 203516] violations=[{'kind': 'participant', 'event_num': 271, 'player_id': 1713, 'event_type': 6}]"
2016-17,6,treb-fanout-2016-6,21600696,"ValueError: starter solution requires missing in-period lineup transition game=21600696 period=2 team=1610612754: starters=[2744, 101145, 201166, 202730, 203922] violations=[{'kind': 'participant', 'event_num': 141, 'player_id': 201166, 'event_type': 6}]"
2016-17,7,treb-fanout-2016-7,21600715,"ValueError: starter solution requires missing in-period lineup transition game=21600715 period=4 team=1610612761: starters=[200768, 202709, 203082, 203096, 1626181] violations=[{'kind': 'participant', 'event_num': 407, 'player_id': 201942, 'event_type': 6}]"
2016-17,7,treb-fanout-2016-7,21600737,"ValueError: starter solution requires missing in-period lineup transition game=21600737 period=1 team=1610612743: starters=[2749, 201568, 202702, 203914, 203994] violations=[{'kind': 'participant', 'event_num': 40, 'player_id': 2749, 'event_type': 6}, {'kind': 'participant', 'event_num': 41, 'player_id': 2749, 'event_type': 6}]"
2016-17,7,treb-fanout-2016-7,21600740,"ValueError: starter solution requires missing in-period lineup transition game=21600740 period=3 team=1610612741: starters=[2548, 201577, 201959, 202710, 1626170] violations=[{'kind': 'participant', 'event_num': 321, 'player_id': 201577, 'event_type': 6}]"
2016-17,9,treb-fanout-2016-9,21600976,"ValueError: non-unique v3/team-local starter solution game=21600976 period=5 team=1610612740: candidates=[201950, 201967, 202326, 202348, 203076, 203138, 203524, 204025] prior=[201950, 201967, 202734, 203076, 203524] best_score=0 solutions=[[201950, 201967, 202326, 202348, 203076], [201950, 201967, 202348, 203076, 203138], [201950, 201967, 202348, 203076, 203524], [201950, 201967, 202348, 203076, 204025]]"
2016-17,10,treb-fanout-2016-10,21601007,"ValueError: starter solution requires missing in-period lineup transition game=21601007 period=3 team=1610612748: starters=[201609, 202337, 202355, 203079, 203585] violations=[{'kind': 'participant', 'event_num': 339, 'player_id': 202337, 'event_type': 6}]"
2016-17,10,treb-fanout-2016-10,21601021,"ValueError: starter solution requires missing in-period lineup transition game=21601021 period=4 team=1610612764: starters=[101133, 201943, 202711, 203490, 1626162] violations=[{'kind': 'participant', 'event_num': 393, 'player_id': 202322, 'event_type': 6}]"
2016-17,11,treb-fanout-2016-11,21601107,"ValueError: starter solution requires missing in-period lineup transition game=21601107 period=2 team=1610612765: starters=[2757, 202694, 202699, 203382, 1626169] violations=[{'kind': 'participant', 'event_num': 142, 'player_id': 202694, 'event_type': 6}]"
2016-17,11,treb-fanout-2016-11,21601123,"ValueError: starter solution requires missing in-period lineup transition game=21601123 period=3 team=1610612747: starters=[201147, 203903, 203944, 204028, 1626156] violations=[{'kind': 'participant', 'event_num': 322, 'player_id': 203944, 'event_type': 6}]"
2016-17,11,treb-fanout-2016-11,21601147,"ValueError: starter solution requires missing in-period lineup transition game=21601147 period=3 team=1610612755: starters=[203967, 204456, 1626147, 1626158, 1627789] violations=[{'kind': 'participant', 'event_num': 329, 'player_id': 203967, 'event_type': 6}]"
2016-17,11,treb-fanout-2016-11,21601185,"ValueError: starter solution requires missing in-period lineup transition game=21601185 period=4 team=1610612762: starters=[2207, 202714, 203497, 203918, 204060] violations=[{'kind': 'participant', 'event_num': 412, 'player_id': 203497, 'event_type': 6}]"
2016-17,11,treb-fanout-2016-11,21601190,"ValueError: starter solution requires missing in-period lineup transition game=21601190 period=3 team=1610612753: starters=[202696, 203082, 203095, 203901, 203932] violations=[{'kind': 'participant', 'event_num': 368, 'player_id': 203082, 'event_type': 6}]"
2017-18,0,treb-fanout-2017-0,21700007,ValueError: unmatched PBP rebound rows game=21700007: 1
2017-18,0,treb-fanout-2017-0,21700009,ValueError: unmatched PBP rebound rows game=21700009: 1
2017-18,0,treb-fanout-2017-0,21700010,ValueError: unmatched PBP rebound rows game=21700010: 1
2017-18,0,treb-fanout-2017-0,21700017,ValueError: unmatched PBP rebound rows game=21700017: 2
2017-18,0,treb-fanout-2017-0,21700020,ValueError: unmatched PBP rebound rows game=21700020: 1
2017-18,0,treb-fanout-2017-0,21700021,ValueError: unmatched PBP rebound rows game=21700021: 1
2017-18,0,treb-fanout-2017-0,21700022,ValueError: unmatched PBP rebound rows game=21700022: 1
2017-18,0,treb-fanout-2017-0,21700024,ValueError: unmatched PBP rebound rows game=21700024: 1
2017-18,0,treb-fanout-2017-0,21700032,ValueError: unmatched PBP rebound rows game=21700032: 2
2017-18,0,treb-fanout-2017-0,21700034,ValueError: unmatched PBP rebound rows game=21700034: 1
2017-18,0,treb-fanout-2017-0,21700042,ValueError: unmatched PBP rebound rows game=21700042: 1
2017-18,0,treb-fanout-2017-0,21700043,ValueError: unmatched PBP rebound rows game=21700043: 1
2017-18,0,treb-fanout-2017-0,21700044,ValueError: unmatched PBP rebound rows game=21700044: 2
2017-18,0,treb-fanout-2017-0,21700052,ValueError: unmatched PBP rebound rows game=21700052: 1
2017-18,0,treb-fanout-2017-0,21700060,ValueError: unmatched PBP rebound rows game=21700060: 1
2017-18,0,treb-fanout-2017-0,21700064,"ValueError: non-unique v3/team-local starter solution game=21700064 period=5 team=1610612764: candidates=[101133, 101162, 201160, 202322, 203078, 203490, 204025, 1626162] prior=[101162, 202322, 203078, 203490, 1626162] best_score=0 solutions=[[101133, 101162, 202322, 203078, 203490], [101162, 201160, 202322, 203078, 203490], [101162, 202322, 203078, 203490, 204025], [101162, 202322, 203078, 203490, 1626162]]"
2017-18,0,treb-fanout-2017-0,21700066,"ValueError: starter solution requires missing in-period lineup transition game=21700066 period=2 team=1610612742: starters=[1717, 200826, 202083, 1626257, 1628372] violations=[{'kind': 'participant', 'event_num': 245, 'player_id': 1717, 'event_type': 6}]"
2017-18,0,treb-fanout-2017-0,21700075,ValueError: unmatched PBP rebound rows game=21700075: 1
2017-18,0,treb-fanout-2017-0,21700077,ValueError: unmatched PBP rebound rows game=21700077: 2
2017-18,0,treb-fanout-2017-0,21700079,ValueError: unmatched PBP rebound rows game=21700079: 3
2017-18,0,treb-fanout-2017-0,21700081,ValueError: unmatched PBP rebound rows game=21700081: 1
2017-18,0,treb-fanout-2017-0,21700085,ValueError: unmatched PBP rebound rows game=21700085: 1
2017-18,1,treb-fanout-2017-1,21700103,ValueError: unmatched PBP rebound rows game=21700103: 1
2017-18,1,treb-fanout-2017-1,21700108,ValueError: unmatched PBP rebound rows game=21700108: 1
2017-18,1,treb-fanout-2017-1,21700109,ValueError: unmatched PBP rebound rows game=21700109: 1
2017-18,1,treb-fanout-2017-1,21700111,ValueError: unmatched PBP rebound rows game=21700111: 1
2017-18,1,treb-fanout-2017-1,21700115,"ValueError: starter solution requires missing in-period lineup transition game=21700115 period=2 team=1610612762: starters=[200757, 201937, 202324, 202327, 203918] violations=[{'kind': 'participant', 'event_num': 246, 'player_id': 201973, 'event_type': 6}]"
2017-18,1,treb-fanout-2017-1,21700126,ValueError: unmatched PBP rebound rows game=21700126: 1
2017-18,1,treb-fanout-2017-1,21700138,ValueError: unmatched PBP rebound rows game=21700138: 1
2017-18,1,treb-fanout-2017-1,21700141,ValueError: unmatched PBP rebound rows game=21700141: 1
2017-18,1,treb-fanout-2017-1,21700150,ValueError: unmatched PBP rebound rows game=21700150: 1
2017-18,1,treb-fanout-2017-1,21700161,ValueError: unmatched PBP rebound rows game=21700161: 1
2017-18,1,treb-fanout-2017-1,21700162,ValueError: unmatched PBP rebound rows game=21700162: 1
2017-18,1,treb-fanout-2017-1,21700164,ValueError: unmatched PBP rebound rows game=21700164: 1
2017-18,1,treb-fanout-2017-1,21700165,"ValueError: starter solution requires missing in-period lineup transition game=21700165 period=2 team=1610612740: starters=[2749, 2754, 201950, 202326, 203121] violations=[{'kind': 'participant', 'event_num': 345, 'player_id': 202326, 'event_type': 6}]"
2017-18,1,treb-fanout-2017-1,21700174,ValueError: unmatched PBP rebound rows game=21700174: 1
2017-18,1,treb-fanout-2017-1,21700178,"ValueError: starter solution requires missing in-period lineup transition game=21700178 period=1 team=1610612746: starters=[201599, 201933, 202325, 203085, 1628414] violations=[{'kind': 'participant', 'event_num': 103, 'player_id': 203085, 'event_type': 6}]"
2017-18,1,treb-fanout-2017-1,21700185,ValueError: unmatched PBP rebound rows game=21700185: 1
2017-18,1,treb-fanout-2017-1,21700195,ValueError: unmatched PBP rebound rows game=21700195: 1
2017-18,2,treb-fanout-2017-2,21700216,"ValueError: starter solution requires missing in-period lineup transition game=21700216 period=4 team=1610612756: starters=[202328, 203584, 1627733, 1628367, 1628455] violations=[{'kind': 'participant', 'event_num': 570, 'player_id': 203933, 'event_type': 6}]"
2017-18,2,treb-fanout-2017-2,21700222,"ValueError: starter solution requires missing in-period lineup transition game=21700222 period=3 team=1610612741: starters=[201577, 203200, 1626170, 1627756, 1628374] violations=[{'kind': 'participant', 'event_num': 380, 'player_id': 201577, 'event_type': 6}]"
2017-18,2,treb-fanout-2017-2,21700231,ValueError: unmatched PBP rebound rows game=21700231: 2
2017-18,2,treb-fanout-2017-2,21700235,ValueError: unmatched PBP rebound rows game=21700235: 2
2017-18,2,treb-fanout-2017-2,21700241,ValueError: unmatched PBP rebound rows game=21700241: 1
2017-18,2,treb-fanout-2017-2,21700243,ValueError: unmatched PBP rebound rows game=21700243: 1
2017-18,2,treb-fanout-2017-2,21700248,ValueError: unmatched PBP rebound rows game=21700248: 1
